V2,Country,ISO code,Number of questionnaires,V4_-5,V4_-2,V4_-1,V4_1,V4_2,V4_3,V4_4,V5_-5,V5_-2,V5_-1,V5_1,V5_2,V5_3,V5_4,V8_-5,V8_-3,V8_-2,V8_-1,V8_1,V8_2,V8_3,V8_4,V11_-5,V11_-2,V11_-1,V11_1,V11_2,V11_3,V11_4,V12_-5,V12_1,V12_2,V14_-5,V14_1,V14_2,V21_-5,V21_1,V21_2,V23_-5,V23_-2,V23_-1,V23_1,V23_2,V23_3,V23_4,V23_5,V23_6,V23_7,V23_8,V23_9,V23_10,V24_-5,V24_-2,V24_-1,V24_1,V24_2,V25_-5,V25_-2,V25_-1,V25_0,V25_1,V25_2,V26_-5,V26_-2,V26_-1,V26_0,V26_1,V26_2,V55_-5,V55_-2,V55_-1,V55_1,V55_2,V55_3,V55_4,V55_5,V55_6,V55_7,V55_8,V55_9,V55_10,V58_-5,V58_-4,V58_-2,V58_-1,V58_0,V58_1,V58_2,V58_3,V58_4,V58_5,V58_6,V58_7,V58_8,V59_-5,V59_-2,V59_-1,V59_1,V59_2,V59_3,V59_4,V59_5,V59_6,V59_7,V59_8,V59_9,V59_10,V64_-5,V64_-4,V64_-2,V64_-1,V64_1,V64_2,V64_3,V64_4,V65_-5,V65_-4,V65_-3,V65_-2,V65_-1,V65_1,V65_2,V65_3,V65_4,V69_-5,V69_-2,V69_-1,V69_1,V69_2,V69_3,V72_-5,V72_-2,V72_-1,V72_1,V72_2,V72_3,V72_4,V72_5,V72_6,V73_-5,V73_-2,V73_-1,V73_1,V73_2,V73_3,V73_4,V73_5,V73_6,V74_-5,V74_-4,V74_-2,V74_-1,V74_1,V74_2,V74_3,V74_4,V74_5,V74_6,V77_-5,V77_-2,V77_-1,V77_1,V77_2,V77_3,V77_4,V77_5,V77_6,V87_-5,V87_-4,V87_-2,V87_-1,V87_1,V87_2,V87_3,V92_-5,V92_-4,V92_-3,V92_-2,V92_-1,V92_1,V92_2,V92_3,V92_4,V92_5,V98_-5,V98_-2,V98_-1,V98_1,V98_2,V98_3,V98_4,V98_5,V98_6,V98_7,V98_8,V98_9,V98_10,V110_-5,V110_-2,V110_-1,V110_1,V110_2,V110_3,V110_4,V111_-5,V111_-2,V111_-1,V111_1,V111_2,V111_3,V111_4,V113_-5,V113_-2,V113_-1,V113_1,V113_2,V113_3,V113_4,V115_-5,V115_-2,V115_-1,V115_1,V115_2,V115_3,V115_4,V118_-5,V118_-4,V118_-2,V118_-1,V118_1,V118_2,V118_3,V118_4,V119_-5,V119_-2,V119_-1,V119_1,V119_2,V119_3,V119_4,V125_00_-5,V125_00_-4,V125_00_-2,V125_00_-1,V125_00_1,V125_00_2,V125_00_3,V125_00_4,V126_-5,V126_-2,V126_-1,V126_1,V126_2,V126_3,V126_4,V128_-5,V128_-4,V128_-2,V128_-1,V128_1,V128_2,V128_3,V128_4,V140_-5,V140_-2,V140_-1,V140_1,V140_2,V140_3,V140_4,V140_5,V140_6,V140_7,V140_8,V140_9,V140_10,V157_-5,V157_-4,V157_-2,V157_-1,V157_1,V157_2,V157_3,V157_4,V157_5,V157_6,V157_7,V157_8,V157_9,V157_10,V158_-5,V158_-4,V158_-2,V158_-1,V158_1,V158_2,V158_3,V158_4,V158_5,V158_6,V158_7,V158_8,V158_9,V158_10,V159_-5,V159_-4,V159_-2,V159_-1,V159_1,V159_2,V159_3,V159_4,V159_5,V159_6,V159_7,V159_8,V159_9,V159_10,V163_-5,V163_-4,V163_-2,V163_-1,V163_0,V163_1,V163_2,V163_3,V163_4,V167_-5,V167_-4,V167_-2,V167_-1,V167_1,V167_2,V167_3,V167_4,V188_-5,V188_-2,V188_-1,V188_1,V188_2,V188_3,V188_4,V190_-5,V190_-2,V190_-1,V190_1,V190_2,V190_3,V190_4,V192_-5,V192_-2,V192_-1,V192_1,V192_2,V192_3,V192_4,V192_5,V192_6,V192_7,V192_8,V192_9,V192_10,V196_-5,V196_-2,V196_-1,V196_1,V196_2,V196_3,V196_4,V196_5,V196_6,V196_7,V196_8,V196_9,V196_10,V211_-5,V211_-2,V211_-1,V211_1,V211_2,V211_3,V211_4,V211_5,V212_-5,V212_-4,V212_-2,V212_-1,V212_1,V212_2,V212_3,V212_4,V213_-5,V213_-4,V213_-2,V213_-1,V213_1,V213_2,V213_3,V213_4,V214_-5,V214_-4,V214_-2,V214_-1,V214_1,V214_2,V214_3,V214_4,V217_-5,V217_-4,V217_-2,V217_-1,V217_1,V217_2,V217_3,V217_4,V217_5,V219_-5,V219_-4,V219_-2,V219_-1,V219_1,V219_2,V219_3,V219_4,V219_5,V220_-5,V220_-4,V220_-2,V220_-1,V220_1,V220_2,V220_3,V220_4,V220_5,V223_-5,V223_-4,V223_-2,V223_-1,V223_1,V223_2,V223_3,V223_4,V223_5,V229_-5,V229_-4,V229_-3,V229_-2,V229_-1,V229_1,V229_2,V229_3,V229_4,V229_5,V229_6,V229_7,V229_8,V230_-5,V230_-4,V230_-3,V230_-2,V230_-1,V230_1,V230_2,V230_3,V230_4,V231_-5,V231_-3,V231_-2,V231_-1,V231_1,V231_2,V231_3,V231_4,V231_5,V231_6,V231_7,V231_8,V231_9,V231_10,V239_-5,V239_-2,V239_-1,V239_1,V239_2,V239_3,V239_4,V239_5,V239_6,V239_7,V239_8,V239_9,V239_10,V240_-5,V240_-2,V240_1,V240_2,V241_-5,V241_-4,V241_-3,V241_-2,V241_-1,V241_1912,V241_1913,V241_1914,V241_1916,V241_1917,V241_1918,V241_1919,V241_1920,V241_1921,V241_1922,V241_1923,V241_1924,V241_1925,V241_1926,V241_1927,V241_1928,V241_1929,V241_1930,V241_1931,V241_1932,V241_1933,V241_1934,V241_1935,V241_1936,V241_1937,V241_1938,V241_1939,V241_1940,V241_1941,V241_1942,V241_1943,V241_1944,V241_1945,V241_1946,V241_1947,V241_1948,V241_1949,V241_1950,V241_1951,V241_1952,V241_1953,V241_1954,V241_1955,V241_1956,V241_1957,V241_1958,V241_1959,V241_1960,V241_1961,V241_1962,V241_1963,V241_1964,V241_1965,V241_1966,V241_1967,V241_1968,V241_1969,V241_1970,V241_1971,V241_1972,V241_1973,V241_1974,V241_1975,V241_1976,V241_1977,V241_1978,V241_1979,V241_1980,V241_1981,V241_1982,V241_1983,V241_1984,V241_1985,V241_1986,V241_1987,V241_1988,V241_1989,V241_1990,V241_1991,V241_1992,V241_1993,V241_1994,V241_1995,V241_1996,V241_1997,V241_1999,V242_-5,V242_-3,V242_-2,V242_-1,V242_16,V242_17,V242_18,V242_19,V242_20,V242_21,V242_22,V242_23,V242_24,V242_25,V242_26,V242_27,V242_28,V242_29,V242_30,V242_31,V242_32,V242_33,V242_34,V242_35,V242_36,V242_37,V242_38,V242_39,V242_40,V242_41,V242_42,V242_43,V242_44,V242_45,V242_46,V242_47,V242_48,V242_49,V242_50,V242_51,V242_52,V242_53,V242_54,V242_55,V242_56,V242_57,V242_58,V242_59,V242_60,V242_61,V242_62,V242_63,V242_64,V242_65,V242_66,V242_67,V242_68,V242_69,V242_70,V242_71,V242_72,V242_73,V242_74,V242_75,V242_76,V242_77,V242_78,V242_79,V242_80,V242_81,V242_82,V242_83,V242_84,V242_85,V242_86,V242_87,V242_88,V242_89,V242_90,V242_91,V242_92,V242_93,V242_94,V242_95,V242_97,V242_98,V242_99,V242_102,V248_-5.0,V248_-2.0,V248_-1.0,V248_1.0,V248_2.0,V248_3.0,V248_4.0,V248_5.0,V248_6.0,V248_7.0,V248_8.0,V248_9.0,V249_-5,V249_-4,V249_-3,V249_-2,V249_-1,V249_1,V249_2,V249_3,V249_4,V249_5,V249_6,V249_7,V249_8,V249_9,V249_10,V249_11,V249_12,V249_13,V249_14,V249_15,V249_16,V249_17,V249_18,V249_19,V249_20,V249_21,V249_22,V249_23,V249_24,V249_25,V249_26,V249_27,V249_28,V249_29,V249_30,V249_31,V249_32,V249_33,V249_34,V249_35,V249_36,V249_37,V249_38,V249_39,V249_40,V249_41,V249_42,V249_43,V249_44,V249_45,V249_46,V249_47,V249_48,V249_49,V249_50,V249_51,V249_52,V249_53,V249_54,V249_55,V249_56,V249_57,V249_58,V249_59,V249_60,V249_61,V249_62,V249_63,V249_64,V249_65,V249_66,V249_67,V249_68,V249_69,V249_70,V249_72,V249_73,V249_75,V249_76,V249_77,V249_78,V249_79,V249_80,V249_81,V249_82,V249_83,V249_84,V249_85,V249_86,V249_87,V249_88,V249_89,V249_90,V249_91,V249_92,V249_93,V249_94,V249_95,V249_96,V249_97,V249_98,V249_99,V250_-5,V250_-4,V250_-2,V250_-1,V250_1,V250_2,V253_-4,V253_-2,V253_-1,V253_1,V253_2,V253_3,V253_4,V253_5,V253_6,V253_7,V253_8,V254_-5,V254_-4,V254_-2,V254_-1,V254_30,V254_31,V254_40,V254_70,V254_80,V254_90,V254_91,V254_100,V254_101,V254_120,V254_190,V254_195,V254_200,V254_220,V254_230,V254_235,V254_280,V254_295,V254_301,V254_320,V254_330,V254_350,V254_365,V254_410,V254_470,V254_490,V254_500,V254_501,V254_502,V254_503,V254_504,V254_506,V254_510,V254_530,V254_570,V254_580,V254_591,V254_640,V254_680,V254_701,V254_703,V254_705,V254_711,V254_720,V254_723,V254_740,V254_780,V254_790,V254_795,V254_797,V254_800,V254_1200,V254_1220,V254_1222,V254_1277,V254_1280,V254_1290,V254_1300,V254_1302,V254_1310,V254_1315,V254_1400,V254_1410,V254_8000,V254_8001,V254_8003,V254_12001,V254_12002,V254_12003,V254_12004,V254_158001,V254_158002,V254_158003,V254_158004,V254_218001,V254_218002,V254_218003,V254_218004,V254_218005,V254_218006,V254_288001,V254_288002,V254_288003,V254_288004,V254_288005,V254_288006,V254_288007,V254_288008,V254_288009,V254_288010,V254_288011,V254_288012,V254_288013,V254_288014,V254_288015,V254_288016,V254_288017,V254_288018,V254_332001,V254_332002,V254_332003,V254_368001,V254_368002,V254_368003,V254_400001,V254_400002,V254_554001,V254_554002,V254_554003,V254_554004,V254_554005,V254_554006,V254_604001,V254_604002,V254_604003,V254_604004,V254_604005,V254_604006,V254_604007,V254_702001,V254_702003,V254_702004,V254_702006,V254_702008,V254_710001,V254_710002,V254_710003,V254_710004,V254_710005,V254_764001,V254_764002,V254_764003,V254_788001,V254_840002,V254_840003,V254_840004,V254_840005,V254_840006,V254_855001,V254_855002,V254_855003,V254_855004,V254_855005,V254_855006,V254_855023,V254_855024,V254_855029,V254_855030,V254_855036,V254_855037,V254_855038,V254_855039,V254_855040,V254_855041,V254_855042,V254_855043,V254_855044,V254_855045,V254_855046,V254_855047,V254_855048,V254_855049,V254_855050,V254_855051,V254_855052,V254_855053,V254_855054,V254_855055,V254_855056,V254_855058,V254_855059,V254_855060,V254_855061,V254_855062,V254_855064,V254_855066,MN_228S6_-4,MN_228S6_-3,MN_228S6_-2,MN_228S6_-1,MN_228S6_1,MN_228S6_2,MN_228S6_3,MN_228S6_4
12,Algeria,DZA,1200,0.0,0.0008333333333333334,0.0033333333333333335,0.9308333333333333,0.041666666666666664,0.011666666666666667,0.011666666666666667,0.0,0.005833333333333334,0.0033333333333333335,0.4925,0.30833333333333335,0.1225,0.0675,0.0,0.0,0.0075,0.018333333333333333,0.76,0.10916666666666666,0.04833333333333333,0.056666666666666664,0.0,0.014166666666666666,0.0,0.22416666666666665,0.42583333333333334,0.25583333333333336,0.08,0.0,0.3125,0.6875,0.0,0.5633333333333334,0.43666666666666665,0.0,0.4791666666666667,0.5208333333333334,0.0,0.018333333333333333,0.01,0.056666666666666664,0.0075,0.04833333333333333,0.07666666666666666,0.19583333333333333,0.12083333333333333,0.14583333333333334,0.12583333333333332,0.07416666666666667,0.12,0.0,0.0425,0.0,0.17166666666666666,0.7858333333333334,0.0,0.0,0.0,0.9166666666666666,0.0525,0.030833333333333334,0.0,0.0,0.0,0.8866666666666667,0.059166666666666666,0.05416666666666667,0.0,0.014166666666666666,0.018333333333333333,0.041666666666666664,0.019166666666666665,0.030833333333333334,0.0425,0.18166666666666667,0.11583333333333333,0.17166666666666666,0.13583333333333333,0.06916666666666667,0.15916666666666668,0.0,0.0,0.0,0.011666666666666667,0.5108333333333334,0.05333333333333334,0.09916666666666667,0.10416666666666667,0.08833333333333333,0.0625,0.035,0.024166666666666666,0.010833333333333334,0.0,0.01,0.0075,0.08166666666666667,0.023333333333333334,0.043333333333333335,0.07083333333333333,0.19166666666666668,0.1325,0.16,0.14,0.043333333333333335,0.09583333333333334,0.0,0.0,0.04083333333333333,0.0,0.22083333333333333,0.15583333333333332,0.14583333333333334,0.43666666666666665,0.0,0.0,0.04083333333333333,0.08166666666666667,0.0,0.17,0.22916666666666666,0.20083333333333334,0.2775,0.0,0.0,0.10333333333333333,0.43666666666666665,0.3858333333333333,0.07416666666666667,0.0,0.041666666666666664,0.0,0.52,0.215,0.13666666666666666,0.035833333333333335,0.03166666666666667,0.019166666666666665,0.0,0.05583333333333333,0.0,0.3908333333333333,0.21166666666666667,0.16166666666666665,0.06916666666666667,0.07333333333333333,0.0375,0.0,0.0,0.07333333333333333,0.0,0.3258333333333333,0.19916666666666666,0.19583333333333333,0.07333333333333333,0.07833333333333334,0.05416666666666667,0.0,0.06,0.0,0.29833333333333334,0.20333333333333334,0.18666666666666668,0.085,0.09833333333333333,0.06833333333333333,0.0,0.0,0.21833333333333332,0.0,0.15666666666666668,0.235,0.39,0.0,0.0,0.8433333333333334,0.09666666666666666,0.0,0.0,0.041666666666666664,0.013333333333333334,0.0008333333333333334,0.004166666666666667,0.0,0.015833333333333335,0.020833333333333332,0.3458333333333333,0.1,0.12333333333333334,0.06333333333333334,0.13166666666666665,0.043333333333333335,0.050833333333333335,0.04,0.02,0.045,0.0,0.08333333333333333,0.0,0.10833333333333334,0.18583333333333332,0.3908333333333333,0.23166666666666666,0.0,0.06166666666666667,0.0,0.135,0.2708333333333333,0.37166666666666665,0.16083333333333333,0.0,0.0525,0.0,0.2475,0.2758333333333333,0.2925,0.13166666666666665,0.0,0.125,0.0,0.13916666666666666,0.2,0.31833333333333336,0.2175,0.0,0.0,0.1375,0.0,0.12333333333333334,0.21083333333333334,0.29333333333333333,0.235,0.0,0.1125,0.0,0.22083333333333333,0.20916666666666667,0.2733333333333333,0.18416666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.025833333333333333,0.06416666666666666,0.235,0.475,0.0,0.0,0.215,0.0,0.0925,0.22583333333333333,0.2,0.26666666666666666,0.0,0.0325,0.04,0.024166666666666666,0.008333333333333333,0.015833333333333335,0.029166666666666667,0.065,0.056666666666666664,0.09333333333333334,0.11083333333333334,0.1225,0.40166666666666667,0.0,0.0,0.07083333333333333,0.0,0.0775,0.059166666666666666,0.07833333333333334,0.08916666666666667,0.23583333333333334,0.08,0.08916666666666667,0.06833333333333333,0.05416666666666667,0.0975,0.0,0.0,0.07583333333333334,0.0,0.041666666666666664,0.03,0.06,0.07,0.2625,0.11083333333333334,0.1325,0.08666666666666667,0.04583333333333333,0.08416666666666667,0.0,0.0,0.07666666666666666,0.0,0.06,0.035833333333333335,0.05416666666666667,0.0725,0.2325,0.09083333333333334,0.10583333333333333,0.095,0.08083333333333333,0.09583333333333334,0.0,0.0,0.07666666666666666,0.0,0.045,0.041666666666666664,0.2,0.21666666666666667,0.42,0.0,0.0,0.058333333333333334,0.0,0.09583333333333334,0.08083333333333333,0.31833333333333336,0.44666666666666666,0.0,0.04,0.0,0.030833333333333334,0.06583333333333333,0.18583333333333332,0.6775,0.0,0.0425,0.0,0.023333333333333334,0.13,0.21916666666666668,0.585,0.0,0.0825,0.0,0.0475,0.020833333333333332,0.015833333333333335,0.025833333333333333,0.08166666666666667,0.051666666666666666,0.0825,0.155,0.1475,0.2891666666666667,0.0,0.1075,0.0,0.2758333333333333,0.1525,0.0675,0.049166666666666664,0.1375,0.056666666666666664,0.0475,0.035,0.016666666666666666,0.05416666666666667,0.0,0.025,0.0,0.5916666666666667,0.3416666666666667,0.03,0.01,0.0016666666666666668,0.0,0.0,0.145,0.0,0.2425,0.29583333333333334,0.17416666666666666,0.1425,0.0,0.0,0.06583333333333333,0.0,0.3825,0.37916666666666665,0.095,0.0775,0.0,0.0,0.024166666666666666,0.0,0.635,0.28833333333333333,0.03333333333333333,0.019166666666666665,0.0,0.0,0.019166666666666665,0.0,0.35833333333333334,0.19083333333333333,0.05583333333333333,0.12583333333333332,0.25,0.0,0.0,0.009166666666666667,0.0,0.7325,0.12166666666666667,0.041666666666666664,0.050833333333333335,0.04416666666666667,0.0,0.0,0.013333333333333334,0.0,0.405,0.1825,0.0725,0.14583333333333334,0.18083333333333335,0.0,0.0,0.029166666666666667,0.0,0.39,0.105,0.051666666666666666,0.11083333333333334,0.31333333333333335,0.0,0.0,0.0,0.0,0.0,0.19666666666666666,0.11583333333333333,0.09,0.065,0.22416666666666665,0.17166666666666666,0.13166666666666665,0.005,0.0,0.0,0.49583333333333335,0.0,0.0,0.24416666666666667,0.26,0.0,0.0,0.0,0.49583333333333335,0.0225,0.0,0.10416666666666667,0.020833333333333332,0.03166666666666667,0.0325,0.0925,0.0275,0.0375,0.025,0.023333333333333334,0.08666666666666667,0.0,0.0,0.0,0.04416666666666667,0.1125,0.13666666666666666,0.16,0.255,0.09833333333333333,0.09916666666666667,0.056666666666666664,0.023333333333333334,0.014166666666666666,0.0,0.0,0.5066666666666667,0.49333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.005833333333333334,0.0033333333333333335,0.004166666666666667,0.005,0.009166666666666667,0.004166666666666667,0.005833333333333334,0.004166666666666667,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.005833333333333334,0.009166666666666667,0.006666666666666667,0.014166666666666666,0.006666666666666667,0.013333333333333334,0.011666666666666667,0.009166666666666667,0.006666666666666667,0.0075,0.018333333333333333,0.008333333333333333,0.0075,0.015,0.006666666666666667,0.01,0.011666666666666667,0.015833333333333335,0.0125,0.0175,0.0275,0.03166666666666667,0.015833333333333335,0.025833333333333333,0.016666666666666666,0.0225,0.013333333333333334,0.023333333333333334,0.02,0.011666666666666667,0.021666666666666667,0.021666666666666667,0.034166666666666665,0.028333333333333332,0.021666666666666667,0.03,0.019166666666666665,0.018333333333333333,0.019166666666666665,0.02,0.019166666666666665,0.060833333333333336,0.04583333333333333,0.04,0.0225,0.03333333333333333,0.0325,0.030833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030833333333333334,0.0325,0.03333333333333333,0.0225,0.04,0.04666666666666667,0.06166666666666667,0.019166666666666665,0.020833333333333332,0.016666666666666666,0.018333333333333333,0.019166666666666665,0.03,0.021666666666666667,0.028333333333333332,0.034166666666666665,0.021666666666666667,0.021666666666666667,0.011666666666666667,0.02,0.023333333333333334,0.013333333333333334,0.0225,0.016666666666666666,0.025833333333333333,0.015833333333333335,0.03166666666666667,0.0275,0.0175,0.0125,0.015833333333333335,0.011666666666666667,0.01,0.006666666666666667,0.015,0.0075,0.0075,0.018333333333333333,0.008333333333333333,0.006666666666666667,0.009166666666666667,0.011666666666666667,0.013333333333333334,0.006666666666666667,0.014166666666666666,0.006666666666666667,0.009166666666666667,0.005833333333333334,0.006666666666666667,0.0033333333333333335,0.0033333333333333335,0.004166666666666667,0.005833333333333334,0.004166666666666667,0.009166666666666667,0.005,0.004166666666666667,0.0033333333333333335,0.005833333333333334,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.16583333333333333,0.145,0.15416666666666667,0.04583333333333333,0.035833333333333335,0.15083333333333335,0.105,0.09916666666666667,0.0975,0.0,0.0,0.16583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.021666666666666667,0.025,0.011666666666666667,0.011666666666666667,0.03,0.03916666666666667,0.05416666666666667,0.06333333333333334,0.058333333333333334,0.07833333333333334,0.06583333333333333,0.051666666666666666,0.025,0.014166666666666666,0.0175,0.050833333333333335,0.08666666666666667,0.05583333333333333,0.04083333333333333,0.0125,0.005833333333333334,0.0033333333333333335,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.5316666666666666,0.46416666666666667,0.0,0.0,0.0,0.15833333333333333,0.0,0.24166666666666667,0.08333333333333333,0.15,0.13333333333333333,0.23333333333333334,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.6866666666666666,0.18583333333333332,0.12,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015833333333333335,0.013333333333333334,0.06416666666666666,0.265,0.3075,0.33416666666666667
