Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year,GID
Guinea,GIN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,8314136884.025259,2017.0,GIN
Guinea,GIN,GDP per capita (current LCU),NY.GDP.PCAP.CN,7917179.02306836,2018.0,GIN
Guinea-Bissau,GNB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,11.729775308342099,2017.0,GNB
Guinea-Bissau,GNB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1118926319.8478699,2017.0,GNB
Guinea-Bissau,GNB,GDP per capita (current LCU),NY.GDP.PCAP.CN,432331.73341027,2018.0,GNB
Guyana,GUY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.65416245374041,2017.0,GUY
Guyana,GUY,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3010529993.07461,2017.0,GUY
Guyana,GUY,GDP per capita (current LCU),NY.GDP.PCAP.CN,1034221.90386699,2018.0,GUY
Haiti,HTI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-3.9487617498869105,2017.0,HTI
Haiti,HTI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,7887356907.227321,2017.0,HTI
Haiti,HTI,GDP per capita (current LCU),NY.GDP.PCAP.CN,56802.9408821725,2018.0,HTI
Honduras,HND,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.264619874274691,2017.0,HND
Honduras,HND,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,19761207597.4825,2017.0,HND
Honduras,HND,GDP per capita (current LCU),NY.GDP.PCAP.CN,59759.4560930343,2018.0,HND
"Hong Kong SAR, China",HKG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,HKG
"Hong Kong SAR, China",HKG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,26987697429.032,1980.0,HKG
"Hong Kong SAR, China",HKG,GDP per capita (current LCU),NY.GDP.PCAP.CN,381543.81962152704,2018.0,HKG
Hungary,HUN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.01141018619498,2017.0,HUN
Hungary,HUN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,111080967567.41699,2017.0,HUN
Hungary,HUN,GDP per capita (current LCU),NY.GDP.PCAP.CN,4367155.69029311,2018.0,HUN
Iceland,ISL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.72660824720192,2017.0,ISL
Iceland,ISL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,20473341011.3367,2017.0,ISL
Iceland,ISL,GDP per capita (current LCU),NY.GDP.PCAP.CN,7926610.80104024,2018.0,ISL
India,IND,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.1369645198414,2017.0,IND
India,IND,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2246937866469.35,2017.0,IND
India,IND,GDP per capita (current LCU),NY.GDP.PCAP.CN,140543.55063903198,2018.0,IND
Indonesia,IDN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.03870595271505,2017.0,IDN
Indonesia,IDN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,776603323222.244,2017.0,IDN
Indonesia,IDN,GDP per capita (current LCU),NY.GDP.PCAP.CN,55432889.0683182,2018.0,IDN
"Iran, Islamic Rep.",IRN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.22535605601217,2017.0,IRN
"Iran, Islamic Rep.",IRN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,341892669488.163,2017.0,IRN
"Iran, Islamic Rep.",IRN,GDP per capita (current LCU),NY.GDP.PCAP.CN,189857194.424505,2017.0,IRN
Iraq,IRQ,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,IRQ
Iraq,IRQ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,148096092584.701,2017.0,IRQ
Iraq,IRQ,GDP per capita (current LCU),NY.GDP.PCAP.CN,6895984.46111905,2018.0,IRQ
Ireland,IRL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-0.374324486294242,2017.0,IRL
Ireland,IRL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,182624418270.198,2017.0,IRL
Ireland,IRL,GDP per capita (current LCU),NY.GDP.PCAP.CN,66763.735143214,2018.0,IRL
Isle of Man,IMN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,IMN
Isle of Man,IMN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,IMN
Isle of Man,IMN,GDP per capita (current LCU),NY.GDP.PCAP.CN,62928.58680829679,2017.0,IMN
Israel,ISR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.49736171488473,2017.0,ISR
Israel,ISR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,304526022391.726,2017.0,ISR
Israel,ISR,GDP per capita (current LCU),NY.GDP.PCAP.CN,149780.237409667,2018.0,ISR
Italy,ITA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.44427036638123,2017.0,ITA
Italy,ITA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1606484388105.07,2017.0,ITA
Italy,ITA,GDP per capita (current LCU),NY.GDP.PCAP.CN,29213.700460405602,2018.0,ITA
Jamaica,JAM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.987177368187147,2017.0,JAM
Jamaica,JAM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,12964997984.5843,2017.0,JAM
Jamaica,JAM,GDP per capita (current LCU),NY.GDP.PCAP.CN,690008.535345017,2018.0,JAM
Japan,JPN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.20747696395908,2017.0,JPN
Japan,JPN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3943982707337.82,2017.0,JPN
Japan,JPN,GDP per capita (current LCU),NY.GDP.PCAP.CN,4338522.12653058,2018.0,JPN
Jordan,JOR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.6294524120411,2017.0,JOR
Jordan,JOR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,36288627908.6334,2017.0,JOR
Jordan,JOR,GDP per capita (current LCU),NY.GDP.PCAP.CN,3011.67003531836,2018.0,JOR
Kazakhstan,KAZ,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.35771731165062,2017.0,KAZ
Kazakhstan,KAZ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,115039396462.767,2017.0,KAZ
Kazakhstan,KAZ,GDP per capita (current LCU),NY.GDP.PCAP.CN,3382460.52485216,2018.0,KAZ
Kenya,KEN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.87871059761586,2017.0,KEN
Kenya,KEN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,66332214919.2346,2017.0,KEN
Kenya,KEN,GDP per capita (current LCU),NY.GDP.PCAP.CN,173272.278111362,2018.0,KEN
Kiribati,KIR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,KIR
Kiribati,KIR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,346733795.184538,2017.0,KIR
Kiribati,KIR,GDP per capita (current LCU),NY.GDP.PCAP.CN,2175.2829162602397,2018.0,KIR
"Korea, Dem. People’s Rep.",PRK,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,PRK
"Korea, Dem. People’s Rep.",PRK,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,PRK
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current LCU),NY.GDP.PCAP.CN,NaN,1960.0,PRK
"Korea, Rep.",KOR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.15691682513068,2017.0,KOR
"Korea, Rep.",KOR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1236625556792.74,2017.0,KOR
"Korea, Rep.",KOR,GDP per capita (current LCU),NY.GDP.PCAP.CN,34516511.3541802,2018.0,KOR
Kuwait,KWT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,9.11945756123673,2017.0,KWT
Kuwait,KWT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,116157524244.17801,2017.0,KWT
Kuwait,KWT,GDP per capita (current LCU),NY.GDP.PCAP.CN,10266.3107831685,2018.0,KWT
Kyrgyz Republic,KGZ,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.30040069355096,2017.0,KGZ
Kyrgyz Republic,KGZ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,6018099445.84197,2017.0,KGZ
Kyrgyz Republic,KGZ,GDP per capita (current LCU),NY.GDP.PCAP.CN,88209.4588175686,2018.0,KGZ
Lao PDR,LAO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,14.119450912424801,2016.0,LAO
Lao PDR,LAO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,12401984306.1392,2017.0,LAO
Lao PDR,LAO,GDP per capita (current LCU),NY.GDP.PCAP.CN,21583778.0802313,2018.0,LAO
Latvia,LVA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.336845754997469,2017.0,LVA
Latvia,LVA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,23999984102.7294,2017.0,LVA
Latvia,LVA,GDP per capita (current LCU),NY.GDP.PCAP.CN,15131.2714698148,2018.0,LVA
Lebanon,LBN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.2014556189702401,2017.0,LBN
Lebanon,LBN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,43039011489.3273,2017.0,LBN
Lebanon,LBN,GDP per capita (current LCU),NY.GDP.PCAP.CN,12466704.9208452,2018.0,LBN
Lesotho,LSO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-4.0041710382607505,2017.0,LSO
Lesotho,LSO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2397283572.38379,2017.0,LSO
Lesotho,LSO,GDP per capita (current LCU),NY.GDP.PCAP.CN,17215.680353351498,2018.0,LSO
Liberia,LBR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-1.61593308680321,2017.0,LBR
Liberia,LBR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1588948937.4327,2017.0,LBR
Liberia,LBR,GDP per capita (current LCU),NY.GDP.PCAP.CN,677.322178545364,2018.0,LBR
Libya,LBY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,LBY
Libya,LBY,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,32830544681.4055,2017.0,LBY
Libya,LBY,GDP per capita (current LCU),NY.GDP.PCAP.CN,9884.92661674278,2018.0,LBY
Liechtenstein,LIE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,LIE
Liechtenstein,LIE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,LIE
Liechtenstein,LIE,GDP per capita (current LCU),NY.GDP.PCAP.CN,162618.83265176098,2016.0,LIE
Lithuania,LTU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-13.044514927662402,2009.0,LTU
Lithuania,LTU,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,32585365721.9379,2009.0,LTU
Lithuania,LTU,GDP per capita (current LCU),NY.GDP.PCAP.CN,16226.5070533311,2018.0,LTU
Luxembourg,LUX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.89006815684156,2017.0,LUX
Luxembourg,LUX,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,36309661524.8918,2017.0,LUX
Luxembourg,LUX,GDP per capita (current LCU),NY.GDP.PCAP.CN,98815.7234815575,2018.0,LUX
"Macao SAR, China",MAC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,MAC
"Macao SAR, China",MAC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,MAC
"Macao SAR, China",MAC,GDP per capita (current LCU),NY.GDP.PCAP.CN,703990.9061548109,2018.0,MAC
Madagascar,MDG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.76355813513875,2017.0,MDG
Madagascar,MDG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,10358130123.0682,2017.0,MDG
Madagascar,MDG,GDP per capita (current LCU),NY.GDP.PCAP.CN,1758733.43618519,2018.0,MDG
Malawi,MWI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,17.8746313376444,2017.0,MWI
Malawi,MWI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,4292768729.2750797,2017.0,MWI
Malawi,MWI,GDP per capita (current LCU),NY.GDP.PCAP.CN,285168.83513294,2018.0,MWI
Malaysia,MYS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.90428990244651,2017.0,MYS
Malaysia,MYS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,242745259026.643,2017.0,MYS
Malaysia,MYS,GDP per capita (current LCU),NY.GDP.PCAP.CN,45892.1324886607,2018.0,MYS
Maldives,MDV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,MDV
Maldives,MDV,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3784477350.0720296,2017.0,MDV
Maldives,MDV,GDP per capita (current LCU),NY.GDP.PCAP.CN,158996.438793398,2018.0,MDV
Mali,MLI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.7453241680270395,2017.0,MLI
Mali,MLI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,11713359949.2058,2017.0,MLI
Mali,MLI,GDP per capita (current LCU),NY.GDP.PCAP.CN,499957.024875653,2018.0,MLI
Malta,MLT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,MLT
Malta,MLT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,MLT
Malta,MLT,GDP per capita (current LCU),NY.GDP.PCAP.CN,25487.226306905897,2018.0,MLT
Marshall Islands,MHL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,MHL
Marshall Islands,MHL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,MHL
Marshall Islands,MHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,3788.1635937205797,2018.0,MHL
Mauritania,MRT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.13568538195786,2017.0,MRT
Mauritania,MRT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3110457480.22829,2017.0,MRT
Mauritania,MRT,GDP per capita (current LCU),NY.GDP.PCAP.CN,42441.394775168505,2018.0,MRT
Mauritius,MUS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.7194973924210797,2017.0,MUS
Mauritius,MUS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,11018160157.7674,2017.0,MUS
Mauritius,MUS,GDP per capita (current LCU),NY.GDP.PCAP.CN,381378.215336564,2018.0,MUS
Mexico,MEX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.2233808962702595,2017.0,MEX
Mexico,MEX,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,900512601093.655,2017.0,MEX
Mexico,MEX,GDP per capita (current LCU),NY.GDP.PCAP.CN,186158.65208798,2018.0,MEX
"Micronesia, Fed. Sts.",FSM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,FSM
"Micronesia, Fed. Sts.",FSM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,FSM
"Micronesia, Fed. Sts.",FSM,GDP per capita (current LCU),NY.GDP.PCAP.CN,3568.2908293609794,2018.0,FSM
Moldova,MDA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.21063984729919,2017.0,MDA
Moldova,MDA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,8171333795.63991,2017.0,MDA
Moldova,MDA,GDP per capita (current LCU),NY.GDP.PCAP.CN,54225.622174554504,2018.0,MDA
Monaco,MCO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,MCO
Monaco,MCO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,MCO
Monaco,MCO,GDP per capita (current LCU),NY.GDP.PCAP.CN,157360.012408872,2018.0,MCO
Mongolia,MNG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-11.3390398088836,2017.0,MNG
Mongolia,MNG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,6485706345.26003,2017.0,MNG
Mongolia,MNG,GDP per capita (current LCU),NY.GDP.PCAP.CN,10190917.909235,2018.0,MNG
Montenegro,MNE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.955657499999489,2017.0,MNE
Montenegro,MNE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,4332748531.17083,2017.0,MNE
Montenegro,MNE,GDP per capita (current LCU),NY.GDP.PCAP.CN,7492.837574014409,2018.0,MNE
Morocco,MAR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.75481438799923,2017.0,MAR
Morocco,MAR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,94571926187.3725,2017.0,MAR
Morocco,MAR,GDP per capita (current LCU),NY.GDP.PCAP.CN,30243.897373904703,2018.0,MAR
Mozambique,MOZ,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.69683652252647,2017.0,MOZ
Mozambique,MOZ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,9454544605.829609,2017.0,MOZ
Mozambique,MOZ,GDP per capita (current LCU),NY.GDP.PCAP.CN,30099.245039032798,2018.0,MOZ
Myanmar,MMR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.5064494375860296,2017.0,MMR
Myanmar,MMR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,60584497530.4959,2017.0,MMR
Myanmar,MMR,GDP per capita (current LCU),NY.GDP.PCAP.CN,1936594.15625621,2018.0,MMR
Namibia,NAM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.30858093170954,2017.0,NAM
Namibia,NAM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,11350643531.8782,2017.0,NAM
Namibia,NAM,GDP per capita (current LCU),NY.GDP.PCAP.CN,78479.6595125916,2018.0,NAM
Nauru,NRU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,NRU
Nauru,NRU,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,NRU
Nauru,NRU,GDP per capita (current LCU),NY.GDP.PCAP.CN,12757.661628883301,2018.0,NRU
Nepal,NPL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,10.031734242213401,2017.0,NPL
Nepal,NPL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,23173614671.4374,2017.0,NPL
Nepal,NPL,GDP per capita (current LCU),NY.GDP.PCAP.CN,107912.54214263699,2018.0,NPL
Netherlands,NLD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.22112916496586,2017.0,NLD
Netherlands,NLD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,694586888425.0911,2017.0,NLD
Netherlands,NLD,GDP per capita (current LCU),NY.GDP.PCAP.CN,44921.2603063418,2018.0,NLD
New Caledonia,NCL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,NCL
New Caledonia,NCL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,NCL
New Caledonia,NCL,GDP per capita (current LCU),NY.GDP.PCAP.CN,1628302.82117901,2000.0,NCL
New Zealand,NZL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.7241698953803097,2017.0,NZL
New Zealand,NZL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,167595869865.87198,2017.0,NZL
New Zealand,NZL,GDP per capita (current LCU),NY.GDP.PCAP.CN,60621.8401391874,2018.0,NZL
Nicaragua,NIC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.52353128993843,2017.0,NIC
Nicaragua,NIC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,11699439001.1029,2017.0,NIC
Nicaragua,NIC,GDP per capita (current LCU),NY.GDP.PCAP.CN,64018.121995887996,2018.0,NIC
Niger,NER,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.1607196373992403,2017.0,NER
Niger,NER,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,6589834409.49519,2017.0,NER
Niger,NER,GDP per capita (current LCU),NY.GDP.PCAP.CN,230056.22431686101,2018.0,NER
Nigeria,NGA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-2.9246951219483,2017.0,NGA
Nigeria,NGA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,306207626174.98303,2017.0,NGA
Nigeria,NGA,GDP per capita (current LCU),NY.GDP.PCAP.CN,659159.1403071929,2018.0,NGA
North Macedonia,MKD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.659957604563616,2017.0,MKD
North Macedonia,MKD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,8729106304.2615,2017.0,MKD
North Macedonia,MKD,GDP per capita (current LCU),NY.GDP.PCAP.CN,317004.951612082,2018.0,MKD
Northern Mariana Islands,MNP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,MNP
Northern Mariana Islands,MNP,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,MNP
Northern Mariana Islands,MNP,GDP per capita (current LCU),NY.GDP.PCAP.CN,23258.675855279398,2018.0,MNP
Norway,NOR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.25628561051872,2017.0,NOR
Norway,NOR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,326460690078.995,2017.0,NOR
Norway,NOR,GDP per capita (current LCU),NY.GDP.PCAP.CN,664402.852962252,2018.0,NOR
Oman,OMN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-5.89719866695698,2017.0,OMN
Oman,OMN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,46364426771.6228,2017.0,OMN
Oman,OMN,GDP per capita (current LCU),NY.GDP.PCAP.CN,6311.627973429039,2018.0,OMN
Pakistan,PAK,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.51538907344404,2017.0,PAK
Pakistan,PAK,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,303688646621.616,2017.0,PAK
Pakistan,PAK,GDP per capita (current LCU),NY.GDP.PCAP.CN,163129.710912559,2018.0,PAK
Palau,PLW,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,PLW
Palau,PLW,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,PLW
Palau,PLW,GDP per capita (current LCU),NY.GDP.PCAP.CN,15859.434857876799,2018.0,PLW
Panama,PAN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.030367210402931,2017.0,PAN
Panama,PAN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,51377250354.2533,2017.0,PAN
Panama,PAN,GDP per capita (current LCU),NY.GDP.PCAP.CN,15575.072548291499,2018.0,PAN
Papua New Guinea,PNG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.37558848517716104,2004.0,PNG
Papua New Guinea,PNG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,15478207352.1446,2017.0,PNG
Papua New Guinea,PNG,GDP per capita (current LCU),NY.GDP.PCAP.CN,8952.57106709728,2018.0,PNG
Paraguay,PRY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.639102794476139,2017.0,PRY
Paraguay,PRY,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,33108380371.7144,2017.0,PRY
Paraguay,PRY,GDP per capita (current LCU),NY.GDP.PCAP.CN,33371248.6607742,2018.0,PRY
Peru,PER,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.9190466128618198,2017.0,PER
Peru,PER,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,170425619625.37302,2017.0,PER
Peru,PER,GDP per capita (current LCU),NY.GDP.PCAP.CN,22813.0657368211,2018.0,PER
Philippines,PHL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.110704328959169,2017.0,PHL
Philippines,PHL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,345865078773.261,2017.0,PHL
Philippines,PHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,163393.22951005,2018.0,PHL
Poland,POL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.38263435389543,2017.0,POL
Poland,POL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,442421728864.236,2017.0,POL
Poland,POL,GDP per capita (current LCU),NY.GDP.PCAP.CN,55695.7048489584,2018.0,POL
Portugal,PRT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.58070273154698,2017.0,PRT
Portugal,PRT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,177045890717.661,2017.0,PRT
Portugal,PRT,GDP per capita (current LCU),NY.GDP.PCAP.CN,19830.8594382947,2018.0,PRT
Puerto Rico,PRI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,PRI
Puerto Rico,PRI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,PRI
Puerto Rico,PRI,GDP per capita (current LCU),NY.GDP.PCAP.CN,31651.3481514031,2018.0,PRI
Qatar,QAT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,9.009164592565,2017.0,QAT
Qatar,QAT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,130603252847.922,2017.0,QAT
Qatar,QAT,GDP per capita (current LCU),NY.GDP.PCAP.CN,250409.37535163102,2018.0,QAT
Romania,ROU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.361245011960969,2017.0,ROU
Romania,ROU,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,165160370650.93698,2017.0,ROU
Romania,ROU,GDP per capita (current LCU),NY.GDP.PCAP.CN,48486.3563277603,2018.0,ROU
Russian Federation,RUS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.10470824670357,2017.0,RUS
Russian Federation,RUS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1250996452778.49,2017.0,RUS
Russian Federation,RUS,GDP per capita (current LCU),NY.GDP.PCAP.CN,707452.5634359091,2018.0,RUS
Rwanda,RWA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.594060422932509,2017.0,RWA
Rwanda,RWA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,7158942298.21523,2017.0,RWA
Rwanda,RWA,GDP per capita (current LCU),NY.GDP.PCAP.CN,665680.0200358661,2018.0,RWA
Samoa,WSM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,WSM
Samoa,WSM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,720153681.306975,2017.0,WSM
Samoa,WSM,GDP per capita (current LCU),NY.GDP.PCAP.CN,10736.2981245045,2018.0,WSM
